Tỉnh/Thành phố trực thuộc trung ương,Tỉnh/Thành phố trực thuộc trung ương.1,Thang điểm,Hà Nội,Cao Bằng,Tuyên Quang,Lào Cai,Điện Biên,Lai Châu,Sơn La,Thái Nguyên,Lạng Sơn,Quảng Ninh,Phú Thọ,Bắc Ninh,Hải Phòng,Hưng Yên,Ninh Bình,Thanh Hóa,Nghệ An,Hà Tĩnh,Quảng Trị,Thừa Thiên-Huế,Đà Nẵng,Quảng Ngãi,Khánh Hòa,Gia Lai,Đắk Lắk,Lâm Đồng,Tây Ninh,Đồng Nai,TP. Hồ Chí Minh,Vĩnh Long,Đồng Tháp,An Giang,Cần Thơ,Cà Mau
Communal Budget Transparency,"2.3: Công khai thu, chi ngân sách cấp xã/phường",0.25-2.5 điểm/points,1.443144083,1.296949148,1.3446145828823526,1.3317852367058822,1.262561083,1.420529127,1.256192088,1.422878791117647,1.36105895,,1.300584336,1.414462128470588,1.2443553790731707,1.4409514704062498,1.3082439615789474,1.348741174,1.271844625,1.447520733,1.3224398715624999,1.527680516,1.2508038416666667,1.26102074,1.4976956909473687,1.3227009234838711,1.2686951334642858,1.2425488595757577,1.2396215615862067,1.1795242000232558,1.4124305747943926,1.2101896422121212,1.226005238705882,1.2127245116756757,1.3009481951562498,1.2604053358571428
Communal Budget is Made Available,Thu chi ngân sách của xã/phường được công bố công khai (%),0%-100%,0.4270473719,0.4640090168,0.45147585165294113,0.44916691849411766,0.309104532,0.3936038017,0.4346586168,0.4915919233941176,0.3940500021,,0.388945785675,0.50649585885,0.4186704537121952,0.5943251503187499,0.5243143972500001,0.5315185189,0.515752852,0.7090067863,0.48263536765000004,0.4754870236,0.3938611083222222,0.34093554816666666,0.4553685721368422,0.39559912876451614,0.37814869945714286,0.2667895650636364,0.22932825004137933,0.26274032370930234,0.35748127078504677,0.23038206090606064,0.22277935816470584,0.23457510447837837,0.294578897278125,0.23876695551428573
Respondent Read Communal Budget Information,Tỷ lệ người trả lời cho biết đã từng đọc bảng kê thu chi ngân sách (%),0%-100%,0.2719167173,0.1020886004,0.20430818637058823,0.21022939066470586,0.183122471,0.349024266,0.1718272418,0.20662976407647057,0.1967641562,,0.195600442575,0.18168065963235294,0.1358005670073171,0.169229363571875,0.14085164723421054,0.1307454407,0.1579466611,0.1214521974,0.19150610549999997,0.3047456443,0.1796650009222222,0.18049203856666668,0.29827866113157897,0.19291330874193546,0.15171792786785715,0.23965483431272724,0.2560294799689655,0.23792540060697673,0.30019240571214956,0.23134439283636363,0.21561399188823527,0.2576514414,0.23118820554687503,0.2678670159142857
Believe in Accuracy of Budget Information,Tỷ lệ người trả lời cho biết họ tin vào tính chính xác của thông tin về thu chi ngân sách đã công bố (%),0%-100%,0.8800184131,0.7805647254,0.8038611236470588,0.7782950927117647,0.7507638931,0.8119443655,0.7141030431,0.8646175931117647,0.9055016637,,0.832528705425,0.8203817325441177,0.7508244354853659,0.8253861833375,0.7185992802263158,0.8021613359,0.6652952433,0.7695881724,0.7420992814249999,0.9211335182,0.7098255289888888,0.8225631515,0.8976522087894736,0.8273432446967741,0.8025721949964285,0.759857974257576,0.8532530624068966,0.7369755243348838,0.8158039650766354,0.7838703574484848,0.7864121444294118,0.7916717545486487,0.8447811789781249,0.8422190717714285
Transparent Land-Use Plan/Price Frames,"2.4: Quy hoạch, kế hoạch sử dụng đất; giá bồi thường thu hồi đất",0.25-2.5 điểm/points,1.4274965524673462,1.2878352403640747,1.4088789294747746,1.3254449577892526,1.3995825052261353,1.2820147275924683,1.3151507377624512,1.4541667769936952,1.349914312362671,,1.2991382082303367,1.472434036871966,1.3252380475765324,1.4657227508723736,1.3362041554952924,1.4300487041473389,1.3967992067337036,1.4129732847213745,1.2721712216734884,1.3499295711517334,1.1829123099644978,1.2647670507431032,1.4627532331567064,1.3288476582496396,1.4094508119991849,1.2175465135863333,1.1821753732089337,1.198127458261889,1.2960569357203546,1.256119666677533,1.24538480534273,1.2764703196448248,1.3172936029732225,1.360554814338684
Aware of Local Land Plans,"Tỷ lệ người trả lời được biết về quy hoạch, kế hoạch sử dụng đất hiện thời của địa phương (%)",0%-100%,0.1221753508,0.1508051902,0.22787248034117646,0.2003216542117647,0.2491320521,0.1446471214,0.128870517,0.23573966676470587,0.177977547,,0.17053997515,0.21293669895882356,0.11868958286585367,0.1250575243153125,0.16323324608157894,0.1046407223,0.1002729088,0.1550044864,0.18780490940624997,0.200000003,0.0794543317622222,0.09637251248666666,0.24235759596842107,0.13390377787548388,0.16651859290714285,0.16267238851030302,0.1485000725586207,0.1509519319883721,0.16952782307850467,0.11734366686060607,0.12458296080588235,0.1268517775824324,0.19436389577812496,0.18823396091428568
Comment on Local Land Plans,"Tỷ lệ người trả lời cho biết họ có dịp góp ý kiến cho quy hoạch, kế hoạch sử dụng đất của địa phương (%)",0%-100%,0.02398582734,0.02983799577,0.07726082073764706,0.07300918593294117,0.07827229053,0.05670151487,0.01357526705,0.049043240349411765,0.08231136948,,0.05562287662249999,0.058882337936176476,0.016196410125853662,0.018065689767499997,0.03369010247157895,0.02368849516,0.02576711588,0.03454382345,0.08447630377625,0.06068182364,0.02180764410444444,0.02638632555666667,0.05743362793421053,0.052104826413870965,0.03754473337571428,0.04407274429430304,0.04672697456310346,0.04817949547302326,0.032660172850280375,0.034503104558787884,0.05093745492764705,0.034249235044864865,0.0635381750759375,0.037426350371428566
Land Plan Acknowdledges Your Concerns,"Tỷ lệ người trả lời cho biết chính quyền địa phương đã tiếp thu ý kiến đóng góp của người dân cho quy hoạch, kế hoạch sử dụng đất (%)",0%-100%,1.0,0.8121015429,0.9433640522058823,0.9077497124764706,0.9194437861,0.8979449272,0.9623259306,0.8325410239529412,1.0,,0.8660687208,0.8665364595147059,1.0,1.0,0.8276671876921053,1.0,0.9100190997,1.0,0.9308714940999998,0.9620118141,0.6920589672222222,0.9517203569333335,0.9914191145578949,0.9385908188387098,0.7374970083000001,0.8228210120303031,0.9002100866413792,0.8966022286395349,0.8662886998467291,0.9856084476969699,0.7897441106882352,0.9403240680756757,0.9548123888562501,0.8784579890285714
Impact of Land Plan on Your Families,"Ảnh hưởng của kế hoạch/quy hoạch sử dụng đất tới hộ gia đình (1=Không có ảnh hưởng gì, 2=Bất lợi; 3=Có lợi)",1-3 điểm,2.369804859,2.290747881,2.307868676705882,2.374039593882353,2.299504042,2.099979401,2.101752996,2.3955748643529415,2.31092,,2.2549111644999997,2.4325632835,2.438729437365854,2.4339692963124997,2.2239836767105263,2.403060436,2.24518609,2.206673145,2.2412154525625,2.527402878,2.0745279522222217,2.191416105,2.2704280302631576,2.3052391312258065,2.1978284379285715,2.1196291227878787,2.0960221703448276,2.0294954721627905,2.221615964682243,2.2452378924848486,2.2361766592941175,2.203534222945946,2.27706044925,2.1644670619999995
Did not Lose Land as a Result of New Land Plan,"Tỷ lệ người trả lời cho biết hộ gia đình không bị thu hồi đất theo quy hoạch, kế hoạch sử dụng đất gần đây (%)",0%-100%,0.8770555854,0.8079535961,0.7617000095647058,0.8260661889529411,0.8492884636,0.8518769145,0.8191076517,0.7559511766882352,0.7981401682,,0.8488197426,0.8786872362588235,0.8224002108243904,0.8873503151937501,0.9014513257342105,0.937278688,0.8914560676,0.772226572,0.7780545614562501,0.8036363721,0.7725832660777777,0.8638665874666668,0.8040109151210527,0.852357237551613,0.8036495511321429,0.7695641680242424,0.8213198349344828,0.7323876591604651,0.7466505158420561,0.7842006647515152,0.7612439534058824,0.7845489285756756,0.739825932334375,0.7993548342285715
Compensation Close to Market Value,Tỷ lệ người trả lời cho biết hộ gia đình bị thu hồi đất được đền bù với giá xấp xỉ giá thị trường (%),0%-100%,0.2879714966,0.25,0.416869536917647,0.19980923479411763,0.5284116864,0.1544108391,0.3851457834,0.5070632362999999,0.2101208121,,0.28970141708333336,0.4829022384794117,0.1697933819195122,0.42989078631562494,0.39734253050263163,0.285484463,0.4133138061,0.5,0.16466590533124997,0.2367773503,0.28497450546666664,0.36559006074,0.46341100646315786,0.3821315399909677,0.6759387872142857,0.1239158557178788,0.0939348730724138,0.20797541773488373,0.22355442441121498,0.34935881153333337,0.5360574389117647,0.33020086022702705,0.307260815971875,0.5326047880571428
Informed of Alternative Land Usage,"Tỷ lệ người trả lời cho biết khi bị thu hồi đất, gia đình được thông báo cụ thể về mục đích sử dụng đất mới (%)",0%-100%,1.0,0.6000000238,0.7616045124411763,0.8997207564647058,0.5964055061,0.7963021398,1.0,0.9338442402647058,0.7323147058,,0.9527325977916666,1.0,0.7288902808878049,1.0,1.0,0.6761456132,0.5373206139,0.8114109635,0.61815991998125,0.8586457968,1.0,0.9047619104666667,0.7055120624842105,0.8149619256258065,0.9222168241464286,0.7409016571242425,0.723147390213793,0.7659628876697674,0.6479750954906542,0.4583945744,0.8496706240411765,0.810004252045946,0.878881904495,
Land was Used for Its Original Purpose,Tỷ lệ người trả lời cho biết đất bị thu hồi hiện đang được sử dụng đúng với mục đích quy hoạch ban đầu (%),0%-100%,0.5,0.6000000238,1.0,1.0,0.6891129017,0.8000000119,0.7528678179,0.8264350540235293,0.9646294117,,0.9466843902916666,0.9528737716617647,1.0,1.0,0.83333334325,0.6761456132,1.0,0.6411112547,1.0,0.8959594965,0.8959006203555555,1.0,0.8247081888421054,0.7419354838709676,0.8242926682999999,0.9527593291121212,0.9083740875586206,0.6293683204627906,0.97196261682243,0.9390146605909091,0.8730945341882352,0.9884571288324324,0.87842735349,
Know Where to Go to Get Land Price Information,Tỷ lệ người trả lời biết nơi cung cấp thông tin bảng giá đất được chính thức ban hành ở địa phương (%),0%-100%,0.6339829564,0.506485045,0.4903505339411765,0.4630172287705882,0.4199918211,0.4842884243,0.5379129052,0.6495470510058823,0.5322169662,,0.4219671885499999,0.5557492410794117,0.5581261530268294,0.5957759768031249,0.48906633181052633,0.5275741816,0.5256023407,0.5345993638,0.39942544511874994,0.4266882837,0.39805858331111105,0.3235549430333333,0.5685370376157894,0.38009981669354836,0.5067012288821429,0.4643820524242424,0.30695848833793105,0.43389942066744186,0.5071508800514019,0.3538420443939394,0.2340846543823529,0.3537933125405405,0.414525690471875,0.4608392460285714
Dimension 3: Vertical Accountability,Chỉ số nội dung 3: Trách nhiệm giải trình với người dân,1-10 điểm,4.275999546,4.321948051,4.319595589588235,4.283887526588234,4.428756714,4.513112068,4.328184128,4.328150524764705,4.340134621,,4.424883365416666,4.457738890852941,4.027840114268293,4.47432400290625,4.277513139973685,4.297276974,4.317709446,4.504227638,4.352696657187499,4.368829727,4.074797179999999,4.068303267,4.351498629263158,4.196051658741935,4.142527086571429,4.221095822090909,3.9258674176206894,4.14932561483721,4.3003060086355145,3.923722129909091,3.967880613470588,4.153237407,4.205621220249999,4.322732380285714
Interactions With Local Authorities,3.1: Mức độ và hiệu quả trong tiếp xúc với chính quyền,0.33-3.33 điểm/points,1.900142312,1.943915009,2.0113885260588233,1.8862465549411764,2.049361706,1.983582854,1.998363495,1.84814268,1.939614773,,2.0168814061666667,1.9506554883823528,1.7594047083902442,1.9964198395625,1.9941590368421054,1.763075709,1.932600021,2.063039303,1.9633686691249999,1.983741999,1.8672891059999999,1.7927393120000004,2.067774697315789,1.8479751767741934,1.8592007285,1.9967580022121212,1.8465988016551724,1.9660772416744183,2.006860483728972,1.8940854974242427,1.9549122486470587,2.023474848135135,2.05754763996875,2.1274885445714284
Contacted Village Head,Tỷ lệ người trả lời cho biết họ đã liên hệ với trưởng thôn/tổ trưởng TDP để giải quyết khúc mắc (%),0%-100%,0.2129258364,0.1938366145,0.2300974586470588,0.2185806219941176,0.32446751,0.3020427525,0.2293839306,0.22303050232352942,0.199656859,,0.24607045700833333,0.18927039512058821,0.1632727995170732,0.22579580503125002,0.21891382143157895,0.1522454917,0.2163064033,0.221407339,0.26057482134999993,0.2347077876,0.17797649729999998,0.13825731480000003,0.30947174680000006,0.17393771099677421,0.18117901204285716,0.2995716360363636,0.2250458824448276,0.2244560046488372,0.270241369428972,0.2162547712030303,0.2721227240764706,0.20283708982432433,0.304541672603125,0.3691321568714286
Contact with Village Successful,Tỷ lệ người trả lời cho biết cuộc gặp với trưởng thôn/tổ trưởng TDP để giải quyết khúc mắc có kết quả tốt (%),0%-100%,0.9399104118,0.8807474375,0.9598261644,0.9096377281823529,0.9049674869,0.9406120181,0.924472034,0.9000205082058823,0.8828240633,,0.9429694861333333,0.9488265900088235,0.7702649163048781,0.916607290534375,0.9455765078210526,0.8427172899,0.9130103588,0.9713882208,0.96108596775625,0.9033061266,0.8638380831777775,0.8961064616666666,0.9289077708894737,0.8462874908677419,0.9024921506857144,0.9116429993424243,0.8882081796275861,0.9374489617651164,0.9350103936813084,0.8862065004484849,0.9237552600647059,0.9253398324972972,0.9354884792531251,0.9077055794571428
Contacted Commune People's Committee,Tỷ lệ người trả lời cho biết họ đã liên hệ cán bộ UBND xã/phường để giải quyết khúc mắc (%),0%-100%,0.1077028885,0.1050503701,0.1532978283882353,0.14430738635294116,0.2209989578,0.170692116,0.1407525092,0.12174368515294118,0.1323079318,,0.14236054139166668,0.10330164213235293,0.12895622560487807,0.16790727855937498,0.14736162439210526,0.1192137524,0.1144472808,0.165854767,0.18205796364375,0.1541233659,0.13936439156666666,0.09691211085000001,0.20129780865789473,0.12146859281451614,0.12089249090000001,0.18711145355151518,0.1703110625034483,0.1667647874651163,0.19035706564205607,0.1516346267909091,0.1723544080352941,0.16094831235675675,0.22516924517812498,0.27836126942857137
Contact with Commune People's Committee Successful,Tỷ lệ người trả lời cho biết cuộc gặp với cán bộ UBND xã/phường để giải quyết khúc mắc có kết quả tốt (%),0%-100%,0.9235641956,0.8846673369,0.956377544817647,0.8059753320117646,0.9139173031,0.8949119449,0.956485033,0.8740866990411764,0.8211625218,,0.96667340895,0.9318044869323531,0.8177390505390245,0.903229726475,0.9110973963578948,0.8341341615,0.8176720142,0.9657877684,0.85991413146875,0.9007794261,0.8318625158555554,0.920293351,0.8907961406421052,0.8712602084419354,0.8570954352642857,0.9424349791969696,0.8743995304482759,0.8839558529488373,0.8681718584719627,0.9192151101878787,0.9087906094117646,0.9746520454432432,0.94634809531875,0.9227001156142857
Contacted Mass Organization,Tỷ lệ người trả lời cho biết họ đã liên hệ cán bộ đoàn thể để giải quyết khúc mắc (%),0%-100%,0.04220230132,0.04936568066,0.11380232259411766,0.09513805369764704,0.1435181648,0.08447954059,0.09326618165,0.08472010318235293,0.08880349249,,0.08520159684166667,0.06834539815352941,0.0739655981687805,0.10488999892343749,0.11224415546868421,0.07938036323,0.08841708302,0.1066209227,0.14559379311874998,0.1226948053,0.07404349909888887,0.05971175680666667,0.11827379310526316,0.06373975930612903,0.05507553315678571,0.09033244522545454,0.07298338798724138,0.0704118607711628,0.1001058373369159,0.09002934192787879,0.08115856393000001,0.10374924350513513,0.08955352194624999,0.1611937710142857
Contact with Mass Organization Successful,Tỷ lệ người trả lời cho biết cuộc gặp với cán bộ đoàn thể để giải quyết khúc mắc có kết quả tốt (%),0%-100%,0.9448009133,1.0,0.9711884330352941,0.9200739404647057,1.0,1.0,0.9944242239,0.9459909691235294,1.0,,0.9854787141,0.9602800064470589,0.7813316917853659,0.9513960350125,0.9588234314684211,0.8754509687,0.9475542903,1.0,0.9077146462937499,1.0,0.9265596800777777,0.9782934387666667,1.0,0.8830417394258064,0.9666663876678571,0.9718861814454547,0.9034510768482759,0.9831883130813953,0.9718727491514019,0.9255543622393939,0.9648206514,1.0,0.9790502414156249,0.9690850121714285
Contacted People's Council,Tỷ lệ người trả lời cho biết họ đã liên hệ cán bộ HĐND xã/phường để giải quyết khúc mắc (%),0%-100%,0.01188909356,0.02332876623,0.03751078751941177,0.02849314734117647,0.05521356314,0.03587541357,0.03458857164,0.05322575284235294,0.03466355801,,0.04709064742916667,0.04499753049529412,0.01564095410121951,0.054530379595625,0.046444935429473685,0.03383233398,0.02397472039,0.0690876469,0.04531437391562499,0.04769480601,0.014637995099999997,0.019384938606666673,0.048699850704210526,0.035837650240000005,0.03432666456821429,0.04117919860187879,0.015520882117379309,0.02758534010255814,0.033078256714579445,0.04030931848121212,0.035375010661764704,0.047858158377567565,0.050916693521249994,0.05572411950285714
Contact with Peope's Council Sucessful,Tỷ lệ người trả lời cho biết cuộc gặp với cán bộ HĐND xã/phường để giải quyết khúc mắc có kết quả tốt (%),0%-100%,0.9983046651,1.0,0.9874505435764706,0.8534989076705882,0.8963709474,0.8076796532,1.0,0.7108378059705882,1.0,,1.0,0.9021978150647059,0.8347476851756099,0.966145841390625,0.94714081285,0.7922277451,1.0,1.0,0.81433985010625,0.8931245804,1.0,0.7484121322666667,1.0,0.8902408230709677,0.8851439846214285,0.9348603414818182,0.6948830176862069,0.9309438744186046,0.9271476658971963,0.8133177938,0.8322620567470587,1.0,0.9575896579875,1.0
Governments Responsive to Citizen Appeals,"3.2: Giải đáp khiếu nại, tố cáo, khúc mắc của người dân",0.33-3.33 điểm/points,0.4157090485,0.4302958548,0.48973116804705874,0.5082407839117646,0.5158270597,0.4950830042,0.4784826636,0.5136320888882352,0.4445024133,,0.4830499142416667,0.5414133492676471,0.4198436475414634,0.49291775096875,0.48238391706315786,0.5199744701,0.4933063984,0.5421780348,0.6279808655374999,0.50828439,0.45747141041111106,0.4897551437333334,0.45377364441578955,0.5035758335645162,0.46241271072857143,0.44391228393636367,0.4062800006310345,0.4280837206139535,0.4329833318887851,0.4069138331666666,0.4303656623705882,0.42671249365675673,0.45547264999687503,0.4725851671857142
Actions Taken by Citizens,"Tỷ lệ người trả lời cho biết họ đã gửi khuyến nghị, tố giác, tố cáo, khiếu nại tới chính quyền địa phương (%)",0%-100%,0.1191448346,0.1415878087,0.2237940097647059,0.25149301921764705,0.2714165151,0.223489359,0.2059971243,0.2535189635529411,0.166338414,,0.21506899223333334,0.2951429416147059,0.14024010551463414,0.23270238375625002,0.21561348241578945,0.2704308629,0.2401750833,0.2978575528,0.42477431706874996,0.2537662387,0.18389302326666665,0.22609924280000002,0.1770363583631579,0.25887576273225804,0.18721995024285717,0.17105021894848488,0.11220312706896551,0.14452411822093025,0.15266537194205607,0.1110159779848485,0.14888418727176472,0.1389325071972973,0.17946925104374997,0.20787158179999995
Successful Actions of Citizens,"Tỷ lệ người trả lời đã gửi khuyến nghị, tố giác, tố cáo, khiếu nại cho biết đã được chính quyền phúc đáp thỏa đáng (%)",0%-100%,0.1117212623,0.1285693496,0.20645822672941175,0.2286168100470588,0.2291276902,0.2211786509,0.1939561665,0.2411128519470588,0.142085582,,0.19718664265,0.2743205620617647,0.10176295366926831,0.206133245959375,0.19484822569210522,0.2412848175,0.1997074336,0.273665756,0.37786774522499994,0.2264610529,0.15946426326666663,0.20421757796666667,0.156360638,0.20866854633225806,0.16944724907857145,0.13578417718181818,0.09326486520689654,0.1196743909744186,0.12473080294859813,0.09615930802727274,0.12146100928294117,0.12157249271567569,0.15850418900625,0.17619617282857142
Access to Justice Services,3.3: Tiếp cận dịch vụ tư pháp,0.33-3.33 điểm/points,1.960148454,1.947737098,1.8184759125294114,1.889400138470588,1.863567829,2.034446239,1.85133779,1.9663760240588233,1.956017733,,1.9249521294999998,1.9656699931470587,1.8485917114146342,1.9849864319687498,1.8009702782368422,2.014226913,1.891803145,1.899010301,1.76134707775,1.876803637,1.7500368619999997,1.785808801666667,1.8299503075263157,1.8445004875161293,1.820913855714286,1.780425573909091,1.6729886651724135,1.7551647759302325,1.860462453887851,1.6227227955757577,1.5826026900588235,1.7030498567027028,1.6926009435625,1.7226586172857143
Trust in Courts and Judicial Agencies,Tỷ lệ người trả lời tin vào tòa án và các cơ quan tư pháp địa phương (%),0%-100%,0.8979424834,0.918800652,0.8829203563882353,0.907270007282353,0.8995871544,0.9288268685,0.8447238803,0.9247725921529412,0.8830250502,,0.9149884929333333,0.9219487695470588,0.9081973666097563,0.9346381016531249,0.8835366525052633,0.9411936998,0.8685827851,0.9165743589,0.89741890505625,0.9101948142,0.8209021753666667,0.8090570569333334,0.8692629180578949,0.8392281878354839,0.8628261174499999,0.8218007792484849,0.8031237023034483,0.822321299944186,0.8357481889336449,0.8018532214848485,0.8125873698941176,0.8245871454027027,0.861182941090625,0.8568055885
Use of Local Courts when in Civil Disputes,Tỷ lệ người trả lời cho biết sẽ sử dụng tòa án địa phương khi có tranh chấp dân sự (%),0%-100%,0.859783113,0.8263882995,0.7317017036529412,0.7789927580941176,0.7605823278,0.9039471149,0.8030919433,0.8392435627823529,0.8705281019,,0.8071852971916665,0.8413541948176471,0.7368447242756099,0.8481764961062499,0.7134029598684211,0.8711565733,0.8201072216,0.7793955803,0.6594973094687501,0.7633441687,0.7245895663888889,0.7725679874333332,0.7569494686578948,0.8016813781967742,0.7542585475071428,0.7543866110545454,0.6645415589793103,0.7283501527976745,0.8212845487065421,0.6150384454939394,0.5637788807705881,0.6734429629945944,0.626292706440625,0.6610313483857143
Use of Non-courts when in Civil Disputes,Tỷ lệ người trả lời cho biết sẽ sử dụng các biện pháp phi tòa án khi có tranh chấp dân sự (%),0%-100%,0.08077129722,0.07939389348,0.1204293318,0.10107742295235293,0.1294748783,0.01851538569,0.07814949006,0.07857809084235294,0.04372919351,,0.08382421205416667,0.07221108226,0.11976657809024392,0.0755149510240625,0.1521102660526316,0.05777791888,0.09922059625,0.1391717792,0.1443696255,0.1009740382,0.1142418351711111,0.07614254206666667,0.10774687952105264,0.08447181662096774,0.09038571587714286,0.08131016903727273,0.14393292314827585,0.10128369080465117,0.07170900458906543,0.1871054823,0.1572041204705882,0.12263288150054054,0.169422058861875,0.16775090567142856
Dimension 4: Control of Corruption in the Public Sector,Chỉ số nội dung 4: Kiểm soát tham nhũng trong khu vực công,1-10 điểm/points,6.734770775,6.745388508,7.028180206294117,6.582194384117646,6.627091408,6.482557297,6.608768463,7.142608614470588,7.098976135,,6.902563651583334,7.154713224058823,6.6535202701951235,6.579187408406249,6.530832704657895,6.968645573,6.678931713,7.053561211,6.641025811625001,7.574040413,6.582727220222221,5.991476535666667,7.369478275789474,6.956285338225807,6.678858126785714,6.366682009454546,6.758472820827586,6.396922311093023,6.699058732962618,6.612655365212122,6.788111153941176,6.887661547108108,7.195999294468751,7.200947489142856
Limits on Corruption in Local Governments,4.1: Kiểm soát tham nhũng trong chính quyền địa phương,0.25-2.5 điểm/points,1.599467993,1.5891819,1.7748874075294117,1.6081691140588235,1.632807374,1.572731853,1.631712556,1.8185446052352943,1.797944665,,1.6945169470833332,1.814276870764706,1.581557367268293,1.66667117184375,1.650273608763158,1.791983724,1.728935719,1.787553906,1.7728619721874999,2.104350567,1.5721127724444444,1.5734797716666669,1.8997356327368422,1.740479646451613,1.6848144017857143,1.4601981854242423,1.6281696475172414,1.4250337771860466,1.5500927956168224,1.6279665700909092,1.6729609055294115,1.6856301635135131,1.80316475409375,1.805665084428571
No Diverting of Public Funds,Tỷ lệ người trả lời cho biết cán bộ chính quyền KHÔNG dùng tiền công quỹ vào mục đích riêng (%),0%-100%,0.6757236719,0.631111443,0.7139904709588235,0.6676070059058824,0.6249460578,0.613338232,0.6532081366,0.7754587846470589,0.7311326861,,0.688010598225,0.7505359684529411,0.6351385436170733,0.6822806466625,0.6726627726263158,0.7511715889,0.6353633404,0.7470383048,0.768318440775,0.8435714245,0.6302546858888888,0.6137790084,0.7466779257052631,0.712791906267742,0.7127726163357143,0.5961512797,0.633199393737931,0.5886089995674418,0.6234545496261683,0.6497019691848486,0.6822328006588233,0.6485777143162161,0.71865130031875,0.7382235356857142
No Bribes for Land Titles,Tỷ lệ người trả lời cho biết người dân KHÔNG phải chi thêm tiền để được nhận giấy chứng nhận quyền sử dụng đất (%),0%-100%,0.6131640077,0.5482969284,0.6703718234411764,0.5432971820823529,0.5967879295,0.5641564131,0.5950490832,0.6632968292470588,0.6713584661,,0.5879301478416666,0.6556603610117647,0.5468517076634147,0.567402500675,0.5773737305342106,0.5884958506,0.6378958225,0.6574401855,0.5970139727249999,0.8134740591,0.5452415942999999,0.5607846478999999,0.7470336588,0.604874824316129,0.5712514604892857,0.4848991090696971,0.6037927166965517,0.49112763864418607,0.584901489404673,0.5905545498121212,0.5989070569941176,0.6458692776351351,0.6811545100343749,0.6684208001714285
No Kickbacks on Construction Permits,Tỷ lệ người trả lời cho biết người dân KHÔNG phải chi thêm tiền để nhận được giấy phép xây dựng (%),0%-100%,0.5104029775,0.6061674953,0.6488208770588235,0.5999879942235294,0.6220092177,0.5861477852,0.5940262079,0.6526372257705882,0.661435008,,0.6500818679583333,0.6795062194705882,0.5934195809219514,0.63921172175625,0.6169950397657895,0.7163108587,0.6986551285,0.6455934048,0.6651501730125,0.8154221177,0.5873207251222222,0.5900760293333335,0.7059358986000001,0.669639525851613,0.6290617649,0.5325472083787879,0.6005674415689656,0.4869751320046512,0.5251010344635515,0.5970322886969698,0.6161413333117647,0.6197266288540539,0.671080570665625,0.6675757169857142
Bribes to Get Certification are NOT Common,"Tỷ lệ người trả lời cho biết người dân KHÔNG phải chi thêm tiền cho cán bộ khi làm chứng thực, xác nhận (%)",0%-100%,0.2389176637,0.1925687045,0.40013986299999993,0.406765176982353,0.2497482002,0.3108671904,0.3308928907,0.34991258912941176,0.333534658,,0.30770700423333336,0.2303193908235294,0.17380619411219514,0.28171837889999995,0.2901434302368421,0.193907842,0.234534815,0.4437000751,0.23321564965625,0.2930844128,0.19793431625555555,0.17291178806666668,0.19610174705789477,0.16484382652580648,0.2598457278142857,0.22903171724848487,0.1876911248689655,0.2568719269232558,0.23130490403644863,0.19135079195151514,0.22270854256470585,0.12616045448594593,0.20661095901249998,0.24565619232857144
Bribes for Personal Administrative Procedures Done NOT Common,Tỷ lệ người trả lời cho biết người dân KHÔNG phải chi thêm tiền khi làm thủ tục hành chính ở Ủy ban Nhân dân cấp xã (%),0%-100%,0.1261511743,0.1909534931,0.23208748591764705,0.1822313298117647,0.242498368,0.1631724089,0.1393771619,0.23485049777058822,0.23566553,,0.20195802674166663,0.18942776674411765,0.17845569368048783,0.21379221927812497,0.2171678158710526,0.1777629405,0.2046076059,0.2758523226,0.26555132118124997,0.1703896075,0.1996711426444444,0.16619332633333334,0.18879475404210527,0.13409839422903228,0.20657017509285713,0.23907100974242423,0.22421813937931037,0.1783798759883721,0.13900015870467292,0.17616169604848486,0.26393064069411765,0.2041140423972973,0.2060507219375,0.2552509009857143
Limits on Corruption in Service Delivery,4.2: Kiểm soát tham nhũng trong cung ứng dịch vụ công,0.25-2.5 điểm/points,1.914072752,2.061802149,2.1532688000588234,2.0014338634705884,1.961171985,1.980423927,1.949355483,2.114620965882353,2.139965057,,2.10849142075,2.137399462852941,1.9579987061219515,1.9676182046249997,1.9621030658421053,2.078151941,2.013475418,2.095915794,1.9960528391874999,2.261996746,2.0455252855555552,1.9350432553333334,2.1499781734736843,2.0706589451935487,2.0036452498214286,1.94084557269697,2.0119728135862065,1.9708799265813954,1.9656210093831779,1.9630050583030307,1.981198591352941,2.0423164943783783,2.07348275559375,2.0751738207142854
No Bribes at Public Hospitals,Tỷ lệ người trả lời cho biết người dân KHÔNG phải chi thêm tiền để được quan tâm hơn khi đi khám chữa bệnh (%),0%-100%,0.6450818777,0.6924026608,0.7559540937941176,0.6260697280882354,0.6470866203,0.6341643333,0.5805677176,0.7155760666823529,0.7125141621,,0.7235496938,0.7257460250882354,0.5981586096000001,0.6392692290374999,0.6222210667657895,0.6811637878,0.6433221698,0.665107429,0.6331390887874999,0.822337687,0.7166496846333333,0.6316537062333333,0.7840220771210527,0.7036635971774194,0.6739047041785715,0.607434811009091,0.6938052197793103,0.6561953272790698,0.6925665368140188,0.6504119201333334,0.645840241664706,0.6889567197648647,0.7196417264874999,0.7310201355142857
